mission,disposition,disposition_score,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,orbital_period,transit_depth,transit_duration,impact_parameter,signal_to_noise,planet_radius_earth,planet_temp,planet_count_in_system,stellar_temperature,stellar_radius,stellar_mass,stellar_logg
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.662222,4017.0,3.491,0.5,23.0,2.4662,1588.0,1.0,5826.0,2.08,0.959,3.82
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.4589458,31394.0,3.491,0.5,23.0,2.4662,728.0,1.0,3810.0,0.62,0.959,4.63
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.7555108,13415.0,3.491,0.5,23.0,2.4662,916.0,1.0,4249.0,0.78,0.959,4.48
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,28.8005547,7292.0,3.491,0.5,23.0,2.4662,566.0,1.0,6051.0,1.44,0.959,4.18
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.3528597,1762.0,3.491,0.5,23.0,2.4662,836.0,1.0,3896.8,0.71,0.959,4.51
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.2808216,7787.0,3.491,0.5,23.0,2.4662,1029.0,1.0,5602.0,1.15,0.959,4.31
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,16.8498547,3933.0,3.491,0.5,23.0,2.4662,937.0,1.0,7823.0,2.14,0.959,4.05
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.9570983,4860.0,3.491,0.5,23.0,2.4662,2417.0,1.0,8120.6,2.62,0.959,3.9
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.1777383,8754.0,3.491,0.5,23.0,2.4662,1993.0,1.0,7233.0,2.06,0.959,4.02
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.4532909,2866.0,3.491,0.5,23.0,2.4662,1736.0,1.0,5613.0,2.97,0.959,3.49
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.0057526,12169.0,3.491,0.5,23.0,2.4662,2049.0,1.0,7581.0,1.74,0.959,4.2
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.244335,18385.0,3.491,0.5,23.0,2.4662,585.0,1.0,3518.0,0.5,0.959,4.74
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.8310296,2116.0,3.491,0.5,23.0,2.4662,501.0,1.0,5617.5,0.95,0.959,4.48
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.2964006,5999.0,3.491,0.5,23.0,2.4662,1597.0,1.0,5883.0,2.09,0.959,3.83
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.6360128,14704.0,3.491,0.5,23.0,2.4662,1641.0,1.0,6358.0,1.49,0.959,4.19
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.9086778,10323.0,3.491,0.5,23.0,2.4662,1340.0,1.0,5401.0,1.18,0.959,4.27
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.2807899,5943.0,3.491,0.5,23.0,2.4662,1511.0,1.0,6274.0,1.65,0.959,4.09
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.071096,5872.0,3.491,0.5,23.0,2.4662,1288.0,1.0,6008.0,1.68,0.959,4.03
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,0.2792211,779.0,3.491,0.5,23.0,2.4662,1143.0,1.0,3358.0,0.3,0.959,4.93
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.7307609,12648.0,3.491,0.5,23.0,2.4662,851.0,1.0,5273.1,0.52,0.959,4.96
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.3556749,9377.0,3.491,0.5,23.0,2.4662,1971.0,1.0,6708.0,1.75,0.959,4.1
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,10.4612769,9238.0,3.491,0.5,23.0,2.4662,716.0,1.0,5208.2,0.88,0.959,4.5
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,16.672227,3851.0,3.491,0.5,23.0,2.4662,715.0,1.0,7025.0,1.68,0.959,4.18
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,15.2334037,3624.0,3.491,0.5,23.0,2.4662,521.0,1.0,5675.0,1.48,0.959,4.1
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.8498533,33133.0,3.491,0.5,23.0,2.4662,392.0,1.0,3522.0,0.48,0.959,4.76
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.4454541,5731.0,3.491,0.5,23.0,2.4662,1148.0,1.0,5684.0,1.05,0.959,4.4
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.6630135,5964.0,3.491,0.5,23.0,2.4662,2294.0,1.0,6690.3,2.04,0.959,3.97
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.7205913,905.0,3.491,0.5,23.0,2.4662,1416.0,1.0,5784.6,0.96,0.959,4.49
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.8363055,3861.0,3.491,0.5,23.0,2.4662,2762.0,1.0,5982.0,2.6,0.959,3.65
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.7924038,2562.0,3.491,0.5,23.0,2.4662,1785.0,1.0,6176.0,2.75,0.959,3.63
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,39.810528,3102.0,3.491,0.5,23.0,2.4662,713.0,1.0,8796.0,2.34,0.959,4.04
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.8793455,16480.0,3.491,0.5,23.0,2.4662,468.0,1.0,3993.0,0.69,0.959,4.58
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.4491171,23384.0,3.491,0.5,23.0,2.4662,736.0,1.0,3581.0,0.6,0.959,4.65
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.5938771,974.0,3.491,0.5,23.0,2.4662,1642.0,1.0,6110.0,1.55,0.959,4.12
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,8.2686298,3650.0,3.491,0.5,23.0,2.4662,1212.0,1.0,6275.0,2.38,0.959,3.77
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.7182588,12333.0,3.491,0.5,23.0,2.4662,1248.0,1.0,6433.0,1.59,0.959,4.15
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,9.3568116,28673.0,3.491,0.5,23.0,2.4662,481.0,1.0,5866.0,0.61,0.959,4.89
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.5297965,11120.0,3.491,0.5,23.0,2.4662,1393.0,1.0,5846.0,1.48,0.959,4.12
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.2378654,1802.0,3.491,0.5,23.0,2.4662,974.0,1.0,5301.0,0.99,0.959,4.41
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.3111727,14495.0,3.491,0.5,23.0,2.4662,941.0,1.0,5531.0,1.14,0.959,4.31
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.9332583,5042.0,3.491,0.5,23.0,2.4662,1779.0,1.0,6699.9,1.89,0.959,4.04
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.6894234,5484.0,3.491,0.5,23.0,2.4662,1103.0,1.0,5776.0,1.63,0.959,4.03
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.7934699,2479.0,3.491,0.5,23.0,2.4662,1456.0,1.0,5635.0,1.21,0.959,4.27
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.4766677,9727.0,3.491,0.5,23.0,2.4662,1578.0,1.0,6197.6,1.14,0.959,4.4
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.7510278,6350.0,3.491,0.5,23.0,2.4662,973.0,1.0,5024.0,1.67,0.959,4.421
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,7.4562671,3106.0,3.491,0.5,23.0,2.4662,760.0,1.0,5822.0,0.95,0.959,4.51
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.5048108,6195.0,3.491,0.5,23.0,2.4662,1789.0,1.0,6080.0,1.62,0.959,4.07
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,18.7541398,6338.0,3.491,0.5,23.0,2.4662,773.0,1.0,6681.2,1.37,0.959,4.31
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.7799201,16559.0,3.491,0.5,23.0,2.4662,1419.0,1.0,6121.6,1.14,0.959,4.38
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.1941869,5955.0,3.491,0.5,23.0,2.4662,846.0,1.0,6085.6,1.08,0.959,4.43
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.3802465,3829.0,3.491,0.5,23.0,2.4662,1342.0,1.0,6476.4,1.98,0.959,3.97
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.4398136,4363.0,3.491,0.5,23.0,2.4662,2587.0,1.0,8184.6,1.67,0.959,4.29
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.9765848,3430.0,3.491,0.5,23.0,2.4662,1419.0,1.0,6799.0,1.25,0.959,4.41
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.9419732,21804.0,3.491,0.5,23.0,2.4662,798.0,1.0,5206.0,0.81,0.959,4.56
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.0602101,8917.0,3.491,0.5,23.0,2.4662,1110.0,1.0,6252.0,1.22,0.959,4.35
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.583694,4902.0,3.491,0.5,23.0,2.4662,1385.0,1.0,6600.9,2.45,0.959,3.8
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,25.8866192,13915.0,3.491,0.5,23.0,2.4662,544.0,1.0,5326.0,0.8,0.959,4.6
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.0496565,6761.0,3.491,0.5,23.0,2.4662,1489.0,1.0,5568.0,1.5,0.959,4.08
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,18.893475,6252.0,3.491,0.5,23.0,2.4662,979.0,1.0,13896.0,1.01,0.959,4.421
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.1653281,18747.0,3.491,0.5,23.0,2.4662,970.0,1.0,3510.0,0.54,0.959,4.71
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,13.2329062,3001.0,3.491,0.5,23.0,2.4662,1155.0,1.0,6461.3,1.67,0.959,4.11
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.8579169,529.0,3.491,0.5,23.0,2.4662,1284.3663569,1.0,5637.0,1.01,0.959,4.52053
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.9124991,7343.0,3.491,0.5,23.0,2.4662,1792.0,1.0,6051.0,1.89,0.959,3.94
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.8597817,5579.0,3.491,0.5,23.0,2.4662,1119.0,1.0,5751.0,1.35,0.959,4.19
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.5587386,1396.0,3.491,0.5,23.0,2.4662,653.0,1.0,4337.0,0.66,0.959,4.63
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.9613647,6047.0,3.491,0.5,23.0,2.4662,1532.0,1.0,6592.0,1.72,0.959,4.1
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.5944948,10846.0,3.491,0.5,23.0,2.4662,1264.0,1.0,5890.0,1.3,0.959,4.24
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.0679061,7144.0,3.491,0.5,23.0,2.4662,1534.0,1.0,6632.0,1.7,0.959,4.12
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.7185893,3868.0,3.491,0.5,23.0,2.4662,1664.0,1.0,6039.7,2.06,0.959,3.86
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,12.9589981,16753.0,3.491,0.5,23.0,2.4662,775.0,1.0,5925.0,0.94,0.959,4.52
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.5057127,5373.0,3.491,0.5,23.0,2.4662,482.0,1.0,4335.0,0.64,0.959,4.65
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.1404883,2896.0,3.491,0.5,23.0,2.4662,824.0,1.0,5155.0,0.93,0.959,4.44
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,8.9270275,2360.0,3.491,0.5,23.0,2.4662,765.0,1.0,5492.0,0.85,0.959,4.56
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,35.3712924,4376.0,3.491,0.5,23.0,2.4662,391.0,1.0,6702.0,1.32,0.959,4.35
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,1.7904917,47315.0,3.491,0.5,23.0,2.4662,660.0,1.0,3425.0,0.46,0.959,4.78
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.4810218,24673.0,3.491,0.5,23.0,2.4662,715.0,1.0,3691.0,0.6,0.959,4.65
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.8895991,13586.0,3.491,0.5,23.0,2.4662,1767.0,1.0,6451.9,1.51,0.959,4.19
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.2663565,5720.0,3.491,0.5,23.0,2.4662,749.0,1.0,6316.0,1.22,0.959,4.36
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.1669652,28171.0,3.491,0.5,23.0,2.4662,601.0,1.0,3452.0,0.48,0.959,4.76
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.3940614,9143.0,3.491,0.5,23.0,2.4662,1373.0,1.0,5402.0,0.98,0.959,4.43
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,15.8034785,7000.0,3.491,0.5,23.0,2.4662,527.0,1.0,6039.2,1.49,0.959,4.14
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.2434358,8157.0,3.491,0.5,23.0,2.4662,997.0,1.0,6174.0,1.37,0.959,4.24
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.01345,7627.0,3.491,0.5,23.0,2.4662,1138.0,1.0,5505.9,1.07,0.959,4.36
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.9603975,6218.0,3.491,0.5,23.0,2.4662,1161.0,1.0,5837.0,1.36,0.959,4.2
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,9.5315703,1095.0,3.491,0.5,23.0,2.4662,696.0,1.0,5022.0,0.77,0.959,4.59
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,13.026976,10320.0,3.491,0.5,23.0,2.4662,903.0,1.0,5817.2,1.46,0.959,4.13
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.8140328,5247.0,3.491,0.5,23.0,2.4662,2356.0,1.0,7487.8,2.22,0.959,3.98
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.6707289,2758.0,3.491,0.5,23.0,2.4662,1149.0,1.0,5041.0,0.93,0.959,4.43
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,12.6427441,7747.0,3.491,0.5,23.0,2.4662,1128.0,1.0,5605.0,1.76,0.959,3.94
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.0037758,7390.0,3.491,0.5,23.0,2.4662,1622.0,1.0,6442.0,2.09,0.959,3.91
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.0358501,3956.0,3.491,0.5,23.0,2.4662,2127.0,1.0,7455.0,2.57,0.959,3.85
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.0199448,11319.0,3.491,0.5,23.0,2.4662,979.0,1.0,5700.0,1.01,0.959,4.421
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.4053234,4804.0,3.491,0.5,23.0,2.4662,1431.0,1.0,6111.0,1.32,0.959,4.26
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,742.682809,11798.0,3.491,0.5,23.0,2.4662,119.0,1.0,5931.0,0.98,0.959,4.49
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.7442969,6943.0,3.491,0.5,23.0,2.4662,771.0,1.0,5114.0,0.92,0.959,4.45
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.7392054,5180.0,3.491,0.5,23.0,2.4662,405.0,1.0,4557.0,0.77,0.959,4.52
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.2314165,17612.0,3.491,0.5,23.0,2.4662,895.0,1.0,4956.1,0.75,0.959,4.59
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,8.9913818,3320.0,3.491,0.5,23.0,2.4662,1295.0,1.0,5863.0,1.88,0.959,3.92
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,8.0924283,21701.0,3.491,0.5,23.0,2.4662,469.0,1.0,3821.0,0.69,0.959,4.58
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.5304279,9499.0,3.491,0.5,23.0,2.4662,2220.0,1.0,6476.0,1.72,0.959,4.09
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.8930707,630.0,3.491,0.5,23.0,2.4662,1333.0,1.0,5646.0,1.04,0.959,4.4
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.1491091,8719.0,3.491,0.5,23.0,2.4662,1606.0,1.0,6648.0,1.46,0.959,4.25
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,8.2165446,5304.0,3.491,0.5,23.0,2.4662,1010.0,1.0,6114.0,1.09,0.959,4.43
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.9802888,4073.0,3.491,0.5,23.0,2.4662,895.0,1.0,5991.0,1.52,0.959,4.12
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,10.8310228,7728.0,3.491,0.5,23.0,2.4662,518.0,1.0,5524.8,0.98,0.959,4.44
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,17.7607727,1391.0,3.491,0.5,23.0,2.4662,808.0,1.0,6180.8,1.31,0.959,4.28
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,20.8380576,10875.0,3.491,0.5,23.0,2.4662,689.0,1.0,6165.0,1.03,0.959,4.48
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,8.2330943,29859.0,3.491,0.5,23.0,2.4662,979.0,1.0,5700.0,1.01,0.959,4.421
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.3458255,6065.0,3.491,0.5,23.0,2.4662,1611.0,1.0,6089.0,1.75,0.959,4.01
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.6478092,9297.0,3.491,0.5,23.0,2.4662,1171.0,1.0,5510.0,1.19,0.959,4.28
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.160454,10349.0,3.491,0.5,23.0,2.4662,1173.0,1.0,5963.0,1.16,0.959,4.34
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.2786049,1050.0,3.491,0.5,23.0,2.4662,2849.0,1.0,8550.0,2.63,0.959,3.93
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.9615164,6492.0,3.491,0.5,23.0,2.4662,895.0,1.0,5994.0,1.37,0.959,4.2
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.750778,13942.0,3.491,0.5,23.0,2.4662,1527.0,1.0,6751.0,1.54,0.959,4.22
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.7521603,5473.0,3.491,0.5,23.0,2.4662,1121.0,1.0,5917.0,1.19,0.959,4.32
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.364829,4664.0,3.491,0.5,23.0,2.4662,1549.0,1.0,6392.0,1.85,0.959,4.01
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.0396825,4429.0,3.491,0.5,23.0,2.4662,1863.0,1.0,6559.0,1.22,0.959,4.4
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,12.1422411,4584.0,3.491,0.5,23.0,2.4662,903.0,1.0,6716.0,1.83,0.959,4.07
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.8801586,8142.0,3.491,0.5,23.0,2.4662,1560.0,1.0,6371.0,1.43,0.959,4.23
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,18.372561,4311.0,3.491,0.5,23.0,2.4662,764.0,1.0,5822.0,1.53,0.959,4.09
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.6763835,13272.0,3.491,0.5,23.0,2.4662,1463.0,1.0,6087.0,1.52,0.959,4.13
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.4257176,1855.0,3.491,0.5,23.0,2.4662,1783.0,1.0,6658.0,1.85,0.959,4.05
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.6024986,20792.0,3.491,0.5,23.0,2.4662,732.0,1.0,3967.0,0.67,0.959,4.59
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.5423487,3496.0,3.491,0.5,23.0,2.4662,977.0,1.0,6195.0,1.15,0.959,4.39
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.356169,7442.0,3.491,0.5,23.0,2.4662,965.0,1.0,5941.0,1.08,0.959,4.41
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,9.6355,4365.0,3.491,0.5,23.0,2.4662,97.0,1.0,5589.0,1.68,0.959,3.99
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.7775786,4270.0,3.491,0.5,23.0,2.4662,832.0,1.0,3982.0,0.66,0.959,4.6
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.1161423,3588.0,3.491,0.5,23.0,2.4662,754.0,1.0,5858.0,1.31,0.959,4.23
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.1879019,9168.0,3.491,0.5,23.0,2.4662,918.0,1.0,5925.5,1.17,0.959,4.33
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,8.31001,5667.0,3.491,0.5,23.0,2.4662,1603.0,1.0,6649.0,2.48,0.959,3.79
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,16.1268294,974.0,3.491,0.5,23.0,2.4662,455.0,1.0,4833.0,0.77,0.959,4.56
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.9896663,13951.0,3.491,0.5,23.0,2.4662,1401.0,1.0,6689.6,1.67,0.959,4.15
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.8190051,1907.0,3.491,0.5,23.0,2.4662,1039.0,1.0,6379.0,1.61,0.959,4.13
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.5579065,15309.0,3.491,0.5,23.0,2.4662,915.0,1.0,4977.0,0.81,0.959,4.54
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,2.8279716,14846.0,3.491,0.5,23.0,2.4662,1611.0,1.0,6707.0,1.48,0.959,4.1
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,9.9872075,2884.0,3.491,0.5,23.0,2.4662,893.0,1.0,6453.0,1.75,0.959,4.07
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,12.2925281,10299.0,3.491,0.5,23.0,2.4662,991.0,1.0,6019.0,1.49,0.959,4.14
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,26.3926606,3447.0,3.491,0.5,23.0,2.4662,365.0,1.0,5543.0,0.99,0.959,4.44
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.2240015,35494.0,3.491,0.5,23.0,2.4662,550.0,1.0,3724.0,0.59,0.959,4.66
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,14.8442674,7245.0,3.491,0.5,23.0,2.4662,641.0,1.0,5920.0,0.96,0.959,4.51
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.4404127,67496.0,3.491,0.5,23.0,2.4662,584.0,1.0,3356.0,0.45,0.959,4.78
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.6092665,6975.0,3.491,0.5,23.0,2.4662,981.0,1.0,4823.0,0.79,0.959,4.53
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.495078,5504.0,3.491,0.5,23.0,2.4662,1296.0,1.0,6852.0,1.5,0.959,4.26
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.2477739,6694.0,3.491,0.5,23.0,2.4662,1095.0,1.0,5647.0,1.1,0.959,4.36
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.8688474,4404.0,3.491,0.5,23.0,2.4662,1506.0,1.0,6621.0,1.98,0.959,3.99
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,22.5012924,3758.0,3.491,0.5,23.0,2.4662,606.0,1.0,5443.0,0.9,0.959,4.51
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,10.9835772,2290.0,3.491,0.5,23.0,2.4662,786.0,1.0,5443.0,0.9,0.959,4.51
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,0.8970559,2702.7874118,3.491,0.5,23.0,2.4662,2622.3198236,1.0,5811.0,1.84758,0.959,3.78
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.2685932,8092.8523533,3.491,0.5,23.0,2.4662,1717.8781799,1.0,6763.0,1.33734,0.959,4.23
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,41.4186335,5598.932235,3.491,0.5,23.0,2.4662,299.3897282,1.0,6080.7,1.4143,0.959,4.19
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,9.7831931,141.843959,3.491,0.5,23.0,2.4662,1284.3656943,1.0,6200.93,2.0913501,0.959,3.87276
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.1494363,737.0,3.491,0.5,23.0,2.4662,1302.0,1.0,5588.0,1.13,0.959,4.27
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.4044418,1649.0,3.491,0.5,23.0,2.4662,1162.0,1.0,5754.0,1.04,0.959,4.41
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.064628,3114.0,3.491,0.5,23.0,2.4662,979.0,1.0,6876.0,1.01,0.959,4.15
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.8720204,7202.0,3.491,0.5,23.0,2.4662,1668.0,1.0,6976.0,1.83,0.959,4.1
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,9.8738839,4750.3264569,3.491,0.5,23.0,2.4662,949.2436684,1.0,6543.5,1.5187401,0.959,4.17
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,9.6742544,2923.0,3.491,0.5,23.0,2.4662,1459.0,1.0,6803.0,2.66,0.959,3.75
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,0.6593681,20252.0,3.491,0.5,23.0,2.4662,706.0,1.0,3421.0,0.55,0.959,4.69
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.4571902,6297.0,3.491,0.5,23.0,2.4662,906.0,1.0,5712.0,0.82,0.959,4.62
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,11.9964056,4821.0,3.491,0.5,23.0,2.4662,1052.0,1.0,6311.0,1.64,0.959,4.1
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,12.1228168,6029.0,3.491,0.5,23.0,2.4662,1051.0,1.0,6799.0,1.45,0.959,4.28
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,24.7104662,3534.0,3.491,0.5,23.0,2.4662,693.0,1.0,5876.0,1.18,0.959,4.32
